date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,weekday
2016-11-07,0.01524161596861704,-0.014987790965491698,-0.008438868645864595,0.0034071583216141346,-0.7656461302052945,-0.05,-0.84,5.9,5.897,5.792000000000001,303349.6,340672.08,369155.01,0
2016-11-08,0.0,0.023218290102007086,0.03169573081013172,0.0,0.9870074765691051,0.19,3.22,5.938,5.921,5.817,387046.48,357911.92,388884.67,1
2016-11-09,0.018318580523684628,0.01787212476612183,0.0016406894574597963,0.023530497410194036,0.26222381454434673,0.01,0.16,5.982,5.946000000000001,5.845,483278.55,410605.55,422955.98,2
2016-11-10,0.054588190284403204,0.04410163477061121,0.030672299533083647,0.03909292579127752,0.19372098025664866,0.19,3.12,6.066,5.985,5.874,621347.51,475645.76,435990.69,3
2016-11-11,-0.006269613013595374,0.02435432395176406,0.035913305226212396,0.0063694482854799285,0.22890085699619656,0.23,3.66,6.18,6.037999999999999,5.917000000000001,766738.48,542486.47,485151.32,4
2016-11-14,0.02023415336396779,0.0484320621065183,0.056647035664652214,0.021978906718775382,0.17964264018678258,0.38,5.83,6.38,6.14,5.983,1012874.25,658111.92,546594.31,0
2016-11-15,0.05398612155813527,0.002861232281032195,-0.02197890671877534,0.03658944743229196,-0.48421084668213105,-0.14,-2.03,6.5120000000000005,6.225,6.037000000000001,1069785.25,728415.87,580349.7,1
2016-11-16,-0.016188727349918167,-0.030459207484708574,-0.004454350349380309,-0.00902261759963742,-0.5064154856728232,-0.03,-0.44,6.636,6.309,6.09,1018331.29,750804.92,596210.27,2
2016-11-17,-0.005952398527295273,0.021850832948108516,0.01916049773907579,-0.0030257209165370676,0.09723421770399189,0.13,1.94,6.747999999999999,6.407,6.15,943774.31,782560.91,617518.45,3
2016-11-18,0.01775194545845032,-0.011594332780919257,-0.020649701290543426,0.012048338516174574,-0.1938233363123165,-0.14,-2.04,6.7860000000000005,6.483,6.191,798248.79,782493.64,589272.74,4
2016-11-21,-0.014771317320312656,-0.0014587894636599842,-0.002985076843453285,-0.004501132880791538,-0.23101998506407898,-0.03,-0.45,6.744,6.562,6.23,584407.09,798640.67,569656.38,0
2016-11-22,-0.004474280394920966,-0.011747565349950305,0.005961269516499446,-0.004521484718846007,0.035240217128558064,0.04,0.6,6.74,6.626,6.274,485433.54,777609.4,567760.66,1
2016-11-23,0.001493652256783372,-0.0014781968693108945,-0.01647977370771965,-0.009104766992919204,0.000827455380740858,-0.12,-1.78,6.72,6.678,6.312,458014.36,738172.82,574389.18,2
2016-11-24,-0.015037877364540559,-0.014903405502574919,-0.009104766992919204,-0.006116227017436094,-0.09613052603326797,-0.06,-0.91,6.662000000000001,6.705,6.345,412098.65,677936.48,576791.12,3
2016-11-25,-0.004555816535860579,0.0,0.007593050907597416,0.003062789530545731,0.12865138424008996,0.06,0.92,6.642,6.7139999999999995,6.376,397339.8,597794.3,570140.38,4
2016-11-28,0.007581537452397753,0.022272635609123223,0.023917433060588505,0.012158204479809583,0.34080423684839284,0.16,2.42,6.6579999999999995,6.7010000000000005,6.421,436868.56,510637.83,584374.88,0
2016-11-29,0.02388173200338738,0.0058565321127129685,0.0029498546464211185,-0.001511716085321856,0.053171475392798664,0.03,0.44,6.67,6.705,6.465,480020.41,482726.98,605571.42,1
2016-11-30,-0.007401958295667701,-0.01767350861749733,-0.042111485350126966,-0.01832112314759636,0.010821576408163199,-0.27,-3.98,6.648,6.684,6.497000000000001,524455.4,491234.88,621019.9,2
2016-12-01,-0.03477296675504511,-0.021021795142220624,-0.007710138425967322,-0.017094433359300183,-0.2422276902109586,-0.04,-0.61,6.627999999999999,6.645,6.526,549329.94,480714.3,631637.6,3
2016-12-02,-0.007722046093910278,-0.015290817798417207,-0.007770046861931788,-0.001568627772626487,-0.2641771208111112,-0.05,-0.77,6.587999999999999,6.615,6.5489999999999995,541244.89,469292.35,625892.99,4
2016-12-05,-0.01562531790308087,-0.018663061131926638,-0.030089364181490604,-0.02705017753302606,0.10040566205546135,-0.18,-2.81,6.478,6.568,6.565,507162.85,472015.71,635328.19,0
2016-12-06,-0.022293916959212796,-0.006299233427987201,0.008006447893741282,0.0,-0.12455543590193917,0.04,0.64,6.374,6.522,6.574,456866.81,468443.61,623026.51,1
2016-12-07,0.008019289166619797,0.01567430209344307,0.023641763057040494,-0.006472514505617479,0.07236900717369468,0.16,2.56,6.356,6.502000000000001,6.59,410758.98,467607.19,602890.01,2
2016-12-08,0.03762199178958432,0.045600605407108544,0.03670136685042796,0.050643732818754936,0.7932511999287556,0.24,3.74,6.396,6.5120000000000005,6.609,487672.87,518501.41,598218.94,3
2016-12-09,0.02431730765070643,0.002967361227802008,-0.006024114603380902,0.01379332213233577,-0.8958399687573789,-0.04,-0.6,6.438,6.513,6.614,483672.42,512458.66,555126.48,4
2016-12-12,-0.0015026298845350185,-0.01042451733588409,-0.03692727259221836,-0.056352936551131744,0.2726886837775295,-0.24,-3.62,6.47,6.474,6.587999999999999,494132.41,500647.63,505642.73,0
2016-12-13,-0.05406722127027582,-0.03039747718437093,0.009360442759563893,0.01120908453471996,-0.6528499706601842,0.06,0.94,6.504,6.439,6.572,469293.35,463080.08,472903.53,1
2016-12-14,0.021978906718775382,0.012270092591814183,0.0046475683965468756,0.01892800988551886,0.04885453300462284,0.03,0.47,6.513999999999999,6.435,6.56,441366.96,426062.97,458648.93,2
2016-12-15,0.00155159069141885,0.0060790460763821925,0.003086422203189586,0.004676547883901803,0.3710266460830757,0.02,0.31,6.48,6.438,6.542000000000001,340496.18,414084.53,447399.41,3
2016-12-16,0.0015491869868293187,-0.019893540519570624,-0.017094433359300183,-0.01725533009076188,-0.1797068671987499,-0.11,-1.7,6.432,6.435,6.525,331143.46,407407.94,438350.14,4
2016-12-19,-0.014029848210438442,-0.015576638928737112,-0.02379176455733669,-0.01755831221337875,-0.16886732921986164,-0.15,-2.35,6.402,6.436,6.502000000000001,289674.35,391903.38,431959.54,0
2016-12-20,-0.023829562832983948,-0.015823114939242756,-0.001606426048273799,-0.009708814126960827,-0.5010532258152611,-0.01,-0.16,6.358,6.431,6.477,272573.32,370933.33,419688.47,1
2016-12-21,-0.003220614700042172,0.0063593219082924216,0.012779726646399021,0.006483004878078312,0.2707247066939779,0.08,1.29,6.324,6.419,6.461,262924.92,352145.94,409876.57,2
2016-12-22,0.008032171697264253,0.001583531605644442,-0.007968169649176845,0.006441246102857075,-0.39285354392057986,-0.05,-0.79,6.276,6.377999999999999,6.445,216618.39,278557.28,398529.35,3
2016-12-23,0.0,-0.004758137446416923,-0.021019367224075346,-0.019449559615857787,0.3093362797265692,-0.13,-2.08,6.224,6.327999999999999,6.421,192785.56,261964.51,387211.58,4
2016-12-26,-0.024292692569044587,-0.011191163961261104,0.014598799421152631,-0.02150620522096362,0.18242724943620492,0.09,1.47,6.22,6.311,6.393,186311.28,237992.81,369320.22,0
2016-12-27,0.01948113557182249,0.0032102756302481894,-0.004842624475788015,0.021506205220963463,-0.2845090955049089,-0.03,-0.48,6.212000000000001,6.285,6.362,189141.57,230857.44,346968.76,1
2016-12-28,-0.008071068833791549,-0.009661910911736972,-0.016313575491523683,-0.009868501140753891,0.27025661693856506,-0.1,-1.62,6.167999999999999,6.246,6.341,192830.56,227877.74,326970.36,2
2016-12-29,-0.02461157859656683,0.00323102058144654,0.0,-0.0049710127220204976,-0.33001355489059425,0.0,0.0,6.1339999999999995,6.205,6.322,197311.02,206964.7,310524.62,3
2016-12-30,0.009917436657346144,-0.006472514505617479,0.0032840752011897975,0.006622540760493457,0.1581259012375241,0.02,0.33,6.13,6.1770000000000005,6.306,197168.67,194977.11,301192.53,4
2017-01-03,0.0032840752011897975,0.01450468620288163,0.022691411202070886,0.004938281640582577,-0.04079631254295712,0.14,2.29,6.136,6.178,6.307,187809.38,187060.33,289481.85,1
2017-01-04,0.021087561620096385,0.007968169649176881,0.009569451016150672,0.01951281422358172,0.06339370625566164,0.06,0.96,6.16,6.186,6.309,192269.25,190705.41,280819.37,2
