date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,weekday
2018-07-17,47.37,47.38,46.47,46.02,396087.59,-0.91,-1.92,47.344,47.283,49.517,370001.81,436013.11,416467.29,1
2018-07-16,48.29,48.84,47.38,47.06,334770.47,-0.46,-0.96,47.75,47.412,49.924,375659.89,474533.39,426220.03,0
2018-07-13,47.9,48.2,47.84,47.5,324004.31,0.01,0.02,48.084,47.542,50.369,381874.11,498227.51,425019.13,4
2018-07-12,47.15,48.5,47.83,47.1,432000.91,0.63,1.33,47.996,47.98,50.766,414248.24,494957.49,426561.21,3
2018-07-11,46.71,47.67,47.2,46.47,363145.75,-1.3,-2.68,47.64,48.207,51.224,455407.35,487860.98,422988.49,2
2018-07-10,49.2,49.35,48.5,47.43,424378.0,-0.55,-1.12,47.222,48.535,51.724,502024.41,494198.02,434090.24,1
2018-07-09,47.89,49.1,49.05,47.4,365841.56,1.65,3.48,47.074,48.918,52.115,573406.89,482035.92,441950.54,0
2018-07-06,46.58,47.98,47.4,45.8,485875.0,1.35,2.93,47.0,49.303,52.395,614580.91,472658.33,441844.02,4
2018-07-05,46.49,47.3,46.05,45.84,637796.44,0.94,2.08,47.964,49.928,52.74,575666.73,459928.67,430794.75,3
2018-07-04,47.76,47.87,45.11,45.0,596231.06,-2.65,-5.55,48.774,50.745,53.175,520314.61,426893.83,411909.13,2
2018-07-03,48.7,49.1,47.76,45.38,781290.38,-0.92,-1.89,49.848,51.75,53.668,486371.63,396921.47,402758.12,1
2018-07-02,51.91,51.91,48.68,48.0,571711.69,-3.54,-6.78,50.762,52.436,53.979,390664.96,377906.68,388054.03,0
2018-06-29,50.6,52.4,52.22,50.11,291304.09,2.12,4.23,51.606,53.196,54.153,330735.74,351810.75,371712.78,4
2018-06-28,50.05,51.22,50.1,49.51,361035.81,-0.38,-0.75,51.892,53.552,54.187,344190.6,358164.94,381565.91,3
2018-06-27,52.42,53.07,50.48,50.48,426516.19,-1.85,-3.54,52.716,54.241,54.218,333473.06,358116.0,376973.84,2
2018-06-26,52.05,53.0,52.33,51.76,302757.0,-0.57,-1.08,53.652,54.912,54.268,307471.3,373982.46,366478.38,1
2018-06-25,53.7,54.14,52.9,52.86,272065.62,-0.75,-1.4,54.11,55.311,54.249,365148.4,401865.16,365234.85,0
2018-06-22,53.68,53.68,53.65,52.34,358578.38,-0.57,-1.05,54.786,55.487,54.133,372885.76,411029.71,364711.38,4
2018-06-21,55.5,56.05,54.22,54.2,307448.09,-0.94,-1.7,55.212,55.552,53.996,372139.28,401660.83,357905.52,3
2018-06-20,54.62,55.77,55.16,54.16,296507.41,0.54,0.99,55.766,55.604,53.875,382758.95,396924.43,353587.55,2
2018-06-19,55.1,56.0,54.62,53.78,591142.5,-1.66,-2.95,56.172,55.585,53.748,440493.63,408594.77,356325.32,1
2018-06-15,55.92,56.95,56.28,55.6,310752.41,0.5,0.9,56.512,55.522,53.715,438581.91,398201.39,335743.06,4
2018-06-14,57.2,57.43,55.78,55.41,354846.0,-1.21,-2.12,56.188,55.109,53.595,449173.67,391614.81,332428.38,3
2018-06-13,57.39,58.05,56.99,56.79,360546.41,-0.2,-0.35,55.892,54.822,53.462,431182.38,404966.89,326135.93,2
2018-06-12,56.33,57.75,57.19,55.89,585180.81,0.87,1.54,55.442,54.194,53.333,411089.92,395831.68,320279.97,1
2018-06-11,54.66,56.65,56.32,54.62,581583.94,1.66,3.04,54.998,53.624,53.234,376695.92,358974.29,305125.79,0
2018-06-08,54.13,55.2,54.66,54.02,363711.19,0.36,0.66,54.532,53.186,53.18,357820.87,328604.54,292244.07,4
2018-06-07,55.07,55.31,54.3,54.05,264889.56,-0.44,-0.8,54.03,52.779,53.135,334055.96,318393.05,282568.04,3
2018-06-06,55.27,55.44,54.74,54.41,260084.08,-0.23,-0.42,53.752,52.439,53.139,378751.39,314150.21,280398.33,2
2018-06-05,54.8,55.1,54.97,53.72,413210.81,0.98,1.81,52.946,52.145,53.099,380573.43,310250.67,276096.83,1
2018-06-04,52.9,54.3,53.99,52.72,487208.69,1.84,3.53,52.25,51.911,53.046,341252.66,304055.88,276576.07,0
