date,ture_value,l_1-N_[2]_b_102/200,per_b_102/200,l_1-N_[2]_opt_199/200,per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-13,5.57,5.653973560297102,1.51%,5.653121289789074,1.49%,5.627036516468974,1.02%,5.627036516468974,1.02%
2018-06-14,5.61,5.610708295976583,0.01%,5.609919449922753,0.00%,5.585768709736396,0.43%,5.585768709736396,0.43%
2018-06-15,5.71,5.65018103723402,1.05%,5.649405611490489,1.06%,5.625621582286063,1.48%,5.625621582286063,1.48%
2018-06-19,5.730000000000001,5.753961094801782,0.42%,5.753105813889348,0.40%,5.7269771947226165,0.05%,5.7269771947226165,0.05%
2018-06-20,5.7,5.770988864175979,1.25%,5.770194659072745,1.23%,5.7458848131341185,0.80%,5.7458848131341185,0.80%
2018-06-21,5.68,5.738393637729413,1.03%,5.737662093579707,1.02%,5.715083272671661,0.62%,5.715083272671661,0.62%
2018-06-22,5.66,5.735026178917063,1.33%,5.733948672001764,1.31%,5.7011411516027195,0.73%,5.7011411516027195,0.73%
2018-06-25,5.54,5.6994955393962865,2.88%,5.698731183851681,2.87%,5.675310586552431,2.44%,5.675310586552431,2.44%
2018-06-26,5.42,5.582376182773318,3.00%,5.581553891878815,2.98%,5.556399734692749,2.52%,5.556399734692749,2.52%
date,ture_value,"l_2-N_[12, 5]_b_76/1000",per_b_76/1000,"l_2-N_[12, 5]_opt_79/1000",per_opt_79/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.742613719029195,0.57%,5.741788857880237,0.56%,5.711683649838818,0.03%,5.711683649838818,0.03%
2018-06-06,5.65,5.749984451040997,1.77%,5.7492175716753575,1.76%,5.721065031497395,1.26%,5.721065031497395,1.26%
2018-06-07,5.69,5.692824754380727,0.05%,5.691997589663428,0.04%,5.661767696413042,0.50%,5.661767696413042,0.50%
2018-06-08,5.59,5.732360296076752,2.55%,5.731538644943535,2.53%,5.701583669798653,2.00%,5.701583669798653,2.00%
2018-06-11,5.58,5.630505337187679,0.91%,5.629721661720611,0.89%,5.601107562703803,0.38%,5.601107562703803,0.38%
2018-06-12,5.61,5.618664947380772,0.15%,5.617925923803772,0.14%,5.590739730698713,0.34%,5.590739730698713,0.34%
2018-06-13,5.57,5.653973560297102,1.51%,5.653121289789074,1.49%,5.6220408847704455,0.93%,5.6220408847704455,0.93%
2018-06-14,5.61,5.610708295976583,0.01%,5.609919449922753,0.00%,5.581141144684395,0.51%,5.581141144684395,0.51%
2018-06-15,5.71,5.65018103723402,1.05%,5.649405611490489,1.06%,5.621049313247244,1.56%,5.621049313247244,1.56%
2018-06-19,5.730000000000001,5.753961094801782,0.42%,5.753105813889348,0.40%,5.721986353871389,0.14%,5.721986353871389,0.14%
2018-06-20,5.7,5.770988864175979,1.25%,5.770194659072745,1.23%,5.7412249287263055,0.72%,5.7412249287263055,0.72%
2018-06-21,5.68,5.738393637729413,1.03%,5.737662093579707,1.02%,5.710699310292714,0.54%,5.710699310292714,0.54%
2018-06-22,5.66,5.735026178917063,1.33%,5.733948672001764,1.31%,5.69491497299724,0.62%,5.69491497299724,0.62%
2018-06-25,5.54,5.6994955393962865,2.88%,5.698731183851681,2.87%,5.670817938367058,2.36%,5.670817938367058,2.36%
2018-06-26,5.42,5.582376182773318,3.00%,5.581553891878815,2.98%,5.551585590514565,2.43%,5.551585590514565,2.43%
date,ture_value,"l_2-N_[12, 10]_b_24/200",per_b_24/200,"l_2-N_[12, 10]_opt_24/200",per_opt_24/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.741594231369522,0.55%,5.741594231369522,0.55%,5.715407663658061,0.09%,5.715407663658061,0.09%
2018-06-06,5.65,5.749452029170749,1.76%,5.749452029170749,1.76%,5.724315343152419,1.32%,5.724315343152419,1.32%
2018-06-07,5.69,5.689616597773054,0.01%,5.689616597773054,0.01%,5.664784865603571,0.44%,5.664784865603571,0.44%
2018-06-08,5.59,5.729773210047777,2.50%,5.729773210047777,2.50%,5.7053017232212895,2.06%,5.7053017232212895,2.06%
2018-06-11,5.58,5.632874872184377,0.95%,5.632874872184377,0.95%,5.605919294177697,0.46%,5.605919294177697,0.46%
2018-06-12,5.61,5.62537278718546,0.27%,5.62537278718546,0.27%,5.59581178444959,0.25%,5.59581178444959,0.25%
2018-06-13,5.57,5.650236554532324,1.44%,5.650236554532324,1.44%,5.625265280118862,0.99%,5.625265280118862,0.99%
2018-06-14,5.61,5.6097588568513626,0.00%,5.6097588568513626,0.00%,5.58517181649774,0.44%,5.58517181649774,0.44%
2018-06-15,5.71,5.649519282794986,1.06%,5.649519282794986,1.06%,5.624632241691801,1.50%,5.624632241691801,1.50%
2018-06-19,5.730000000000001,5.756978064346026,0.47%,5.756978064346026,0.47%,5.727733335671157,0.04%,5.727733335671157,0.04%
2018-06-20,5.7,5.785002573667278,1.49%,5.785002573667278,1.49%,5.749789461067642,0.87%,5.749789461067642,0.87%
2018-06-21,5.68,5.767540743608889,1.54%,5.767540743608889,1.54%,5.722393054491323,0.75%,5.722393054491323,0.75%
2018-06-22,5.66,5.726816322549001,1.18%,5.726816322549001,1.18%,5.6982120028985355,0.68%,5.6982120028985355,0.68%
2018-06-25,5.54,5.713197979161755,3.13%,5.713197979161755,3.13%,5.680144996374935,2.53%,5.680144996374935,2.53%
2018-06-26,5.42,5.580727596999104,2.97%,5.580727596999104,2.97%,5.555462633789745,2.50%,5.555462633789745,2.50%
date,ture_value,"l_2-N_[12, 10]_b_24/500",per_b_24/500,"l_2-N_[12, 10]_opt_24/500",per_opt_24/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.741594231369522,0.55%,5.741594231369522,0.55%,5.709937303924457,0.00%,5.709937303924457,0.00%
2018-06-06,5.65,5.749452029170749,1.76%,5.749452029170749,1.76%,5.719146391081805,1.22%,5.719146391081805,1.22%
2018-06-07,5.69,5.689616597773054,0.01%,5.689616597773054,0.01%,5.659556392778077,0.54%,5.659556392778077,0.54%
2018-06-08,5.59,5.729773210047777,2.50%,5.729773210047777,2.50%,5.70001385610611,1.97%,5.70001385610611,1.97%
2018-06-11,5.58,5.632874872184377,0.95%,5.632874872184377,0.95%,5.600272872620439,0.36%,5.600272872620439,0.36%
2018-06-12,5.61,5.62537278718546,0.27%,5.62537278718546,0.27%,5.589923677988392,0.36%,5.589923677988392,0.36%
2018-06-13,5.57,5.650236554532324,1.44%,5.650236554532324,1.44%,5.61993082285693,0.90%,5.61993082285693,0.90%
2018-06-14,5.61,5.6097588568513626,0.00%,5.6097588568513626,0.00%,5.579895775304029,0.54%,5.579895775304029,0.54%
2018-06-15,5.71,5.649519282794986,1.06%,5.649519282794986,1.06%,5.619432302701499,1.59%,5.619432302701499,1.59%
2018-06-19,5.730000000000001,5.756978064346026,0.47%,5.756978064346026,0.47%,5.721527754113549,0.15%,5.721527754113549,0.15%
2018-06-20,5.7,5.785002573667278,1.49%,5.785002573667278,1.49%,5.742609268374897,0.75%,5.742609268374897,0.75%
2018-06-21,5.68,5.767540743608889,1.54%,5.767540743608889,1.54%,5.71366018964962,0.59%,5.71366018964962,0.59%
2018-06-22,5.66,5.726816322549001,1.18%,5.726816322549001,1.18%,5.691965384374939,0.56%,5.691965384374939,0.56%
2018-06-25,5.54,5.713197979161755,3.13%,5.713197979161755,3.13%,5.673065562693209,2.40%,5.673065562693209,2.40%
2018-06-26,5.42,5.580727596999104,2.97%,5.580727596999104,2.97%,5.550068975393443,2.40%,5.550068975393443,2.40%
date,ture_value,"l_2-N_[12, 10]_b_24/1000",per_b_24/1000,"l_2-N_[12, 10]_opt_24/1000",per_opt_24/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.741594231369522,0.55%,5.741594231369522,0.55%,5.7071343254428,0.05%,5.7071343254428,0.05%
2018-06-06,5.65,5.749452029170749,1.76%,5.749452029170749,1.76%,5.716519409974243,1.18%,5.716519409974243,1.18%
2018-06-07,5.69,5.689616597773054,0.01%,5.689616597773054,0.01%,5.656869530999271,0.58%,5.656869530999271,0.58%
2018-06-08,5.59,5.729773210047777,2.50%,5.729773210047777,2.50%,5.697263309758295,1.92%,5.697263309758295,1.92%
2018-06-11,5.58,5.632874872184377,0.95%,5.632874872184377,0.95%,5.597377186640887,0.31%,5.597377186640887,0.31%
2018-06-12,5.61,5.62537278718546,0.27%,5.62537278718546,0.27%,5.586980662517251,0.41%,5.586980662517251,0.41%
2018-06-13,5.57,5.650236554532324,1.44%,5.650236554532324,1.44%,5.6171719489212535,0.85%,5.6171719489212535,0.85%
2018-06-14,5.61,5.6097588568513626,0.00%,5.6097588568513626,0.00%,5.577160577086527,0.59%,5.577160577086527,0.59%
2018-06-15,5.71,5.649519282794986,1.06%,5.649519282794986,1.06%,5.61676805291616,1.63%,5.61676805291616,1.63%
2018-06-19,5.730000000000001,5.756978064346026,0.47%,5.756978064346026,0.47%,5.71832463660561,0.20%,5.71832463660561,0.20%
2018-06-20,5.7,5.785002573667278,1.49%,5.785002573667278,1.49%,5.738974504898601,0.68%,5.738974504898601,0.68%
2018-06-21,5.68,5.767540743608889,1.54%,5.767540743608889,1.54%,5.709390520362264,0.52%,5.709390520362264,0.52%
2018-06-22,5.66,5.726816322549001,1.18%,5.726816322549001,1.18%,5.688704038116888,0.51%,5.688704038116888,0.51%
2018-06-25,5.54,5.713197979161755,3.13%,5.713197979161755,3.13%,5.6694115717718345,2.34%,5.6694115717718345,2.34%
2018-06-26,5.42,5.580727596999104,2.97%,5.580727596999104,2.97%,5.547278189453565,2.35%,5.547278189453565,2.35%
date,ture_value,"l_2-N_[12, 12]_b_36/200",per_b_36/200,"l_2-N_[12, 12]_opt_36/200",per_opt_36/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.740391526764199,0.53%,5.740391526764199,0.53%,5.717019014493315,0.12%,5.717019014493315,0.12%
2018-06-06,5.65,5.749987919750276,1.77%,5.749987919750276,1.77%,5.726830193050332,1.36%,5.726830193050332,1.36%
2018-06-07,5.69,5.688628976500052,0.02%,5.688628976500052,0.02%,5.666349833517786,0.42%,5.666349833517786,0.42%
2018-06-08,5.59,5.730903524471827,2.52%,5.730903524471827,2.52%,5.707289066119747,2.10%,5.707289066119747,2.10%
2018-06-11,5.58,5.628720379273095,0.87%,5.628720379273095,0.87%,5.6062650988531,0.47%,5.6062650988531,0.47%
2018-06-12,5.61,5.621858038887487,0.21%,5.621858038887487,0.21%,5.5977153333595595,0.22%,5.5977153333595595,0.22%
2018-06-13,5.57,5.649400022310135,1.43%,5.649400022310135,1.43%,5.626722904123178,1.02%,5.626722904123178,1.02%
2018-06-14,5.61,5.609113813637786,0.02%,5.609113813637786,0.02%,5.586516364134825,0.42%,5.586516364134825,0.42%
2018-06-15,5.71,5.648587414826549,1.08%,5.648587414826549,1.08%,5.6262114853484535,1.47%,5.6262114853484535,1.47%
2018-06-19,5.730000000000001,5.757520874987815,0.48%,5.757520874987815,0.48%,5.730117635006798,0.00%,5.730117635006798,0.00%
2018-06-20,5.7,5.770470421889317,1.24%,5.770470421889317,1.24%,5.746948679052848,0.82%,5.746948679052848,0.82%
2018-06-21,5.68,5.7583000658773535,1.38%,5.7583000658773535,1.38%,5.725452935923744,0.80%,5.725452935923744,0.80%
2018-06-22,5.66,5.721586468135796,1.09%,5.721586468135796,1.09%,5.697937710876276,0.67%,5.697937710876276,0.67%
2018-06-25,5.54,5.6997808708914235,2.88%,5.6997808708914235,2.88%,5.676872049795711,2.47%,5.676872049795711,2.47%
2018-06-26,5.42,5.579901779357844,2.95%,5.579901779357844,2.95%,5.556865196598111,2.53%,5.556865196598111,2.53%
date,ture_value,"l_2-N_[12, 12]_b_36/500",per_b_36/500,"l_2-N_[12, 12]_opt_36/500",per_opt_36/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.740391526764199,0.53%,5.740391526764199,0.53%,5.710708678726679,0.01%,5.710708678726679,0.01%
2018-06-06,5.65,5.749987919750276,1.77%,5.749987919750276,1.77%,5.720572458357671,1.25%,5.720572458357671,1.25%
2018-06-07,5.69,5.688628976500052,0.02%,5.688628976500052,0.02%,5.660311191866845,0.52%,5.660311191866845,0.52%
2018-06-08,5.59,5.730903524471827,2.52%,5.730903524471827,2.52%,5.700908176700968,1.98%,5.700908176700968,1.98%
2018-06-11,5.58,5.628720379273095,0.87%,5.628720379273095,0.87%,5.600220616754418,0.36%,5.600220616754418,0.36%
2018-06-12,5.61,5.621858038887487,0.21%,5.621858038887487,0.21%,5.591149544660426,0.34%,5.591149544660426,0.34%
2018-06-13,5.57,5.649400022310135,1.43%,5.649400022310135,1.43%,5.6205652172262175,0.91%,5.6205652172262175,0.91%
2018-06-14,5.61,5.609113813637786,0.02%,5.609113813637786,0.02%,5.580414432320747,0.53%,5.580414432320747,0.53%
2018-06-15,5.71,5.648587414826549,1.08%,5.648587414826549,1.08%,5.620183645455479,1.57%,5.620183645455479,1.57%
2018-06-19,5.730000000000001,5.757520874987815,0.48%,5.757520874987815,0.48%,5.722700074110611,0.13%,5.722700074110611,0.13%
2018-06-20,5.7,5.770470421889317,1.24%,5.770470421889317,1.24%,5.740631031883581,0.71%,5.740631031883581,0.71%
2018-06-21,5.68,5.7583000658773535,1.38%,5.7583000658773535,1.38%,5.7162410496396525,0.64%,5.7162410496396525,0.64%
2018-06-22,5.66,5.721586468135796,1.09%,5.721586468135796,1.09%,5.691435104898602,0.56%,5.691435104898602,0.56%
2018-06-25,5.54,5.6997808708914235,2.88%,5.6997808708914235,2.88%,5.6706654076220095,2.36%,5.6706654076220095,2.36%
2018-06-26,5.42,5.579901779357844,2.95%,5.579901779357844,2.95%,5.550637051748343,2.41%,5.550637051748343,2.41%
date,ture_value,"l_2-N_[12, 12]_b_36/1000",per_b_36/1000,"l_2-N_[12, 12]_opt_36/1000",per_opt_36/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.740391526764199,0.53%,5.740391526764199,0.53%,5.707568948498083,0.04%,5.707568948498083,0.04%
2018-06-06,5.65,5.749987919750276,1.77%,5.749987919750276,1.77%,5.717457542975902,1.19%,5.717457542975902,1.19%
2018-06-07,5.69,5.688628976500052,0.02%,5.688628976500052,0.02%,5.65729978827332,0.57%,5.65729978827332,0.57%
2018-06-08,5.59,5.730903524471827,2.52%,5.730903524471827,2.52%,5.6977307522037774,1.93%,5.6977307522037774,1.93%
2018-06-11,5.58,5.628720379273095,0.87%,5.628720379273095,0.87%,5.597217199793406,0.31%,5.597217199793406,0.31%
2018-06-12,5.61,5.621858038887487,0.21%,5.621858038887487,0.21%,5.587870803943056,0.39%,5.587870803943056,0.39%
2018-06-13,5.57,5.649400022310135,1.43%,5.649400022310135,1.43%,5.6174916040418905,0.85%,5.6174916040418905,0.85%
2018-06-14,5.61,5.609113813637786,0.02%,5.609113813637786,0.02%,5.57737660865021,0.58%,5.57737660865021,0.58%
2018-06-15,5.71,5.648587414826549,1.08%,5.648587414826549,1.08%,5.617187534050977,1.63%,5.617187534050977,1.63%
2018-06-19,5.730000000000001,5.757520874987815,0.48%,5.757520874987815,0.48%,5.719005278400013,0.19%,5.719005278400013,0.19%
2018-06-20,5.7,5.770470421889317,1.24%,5.770470421889317,1.24%,5.737496090027249,0.66%,5.737496090027249,0.66%
2018-06-21,5.68,5.7583000658773535,1.38%,5.7583000658773535,1.38%,5.711563591650309,0.56%,5.711563591650309,0.56%
2018-06-22,5.66,5.721586468135796,1.09%,5.721586468135796,1.09%,5.6881677975785125,0.50%,5.6881677975785125,0.50%
2018-06-25,5.54,5.6997808708914235,2.88%,5.6997808708914235,2.88%,5.667568560386328,2.30%,5.667568560386328,2.30%
2018-06-26,5.42,5.579901779357844,2.95%,5.579901779357844,2.95%,5.547535348605119,2.35%,5.547535348605119,2.35%
date,ture_value,"l_2-N_[13, 1]_b_105/200",per_b_105/200,"l_2-N_[13, 1]_opt_199/200",per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.761108772867117,0.90%,5.744287286449295,0.60%,5.744287286449295,0.60%,5.744287286449295,0.60%
2018-06-06,5.65,5.7712648820227574,2.15%,5.754395883558961,1.85%,5.754395883558961,1.85%,5.754395883558961,1.85%
2018-06-07,5.69,5.710324020411043,0.36%,5.693730490647014,0.07%,5.693730490647014,0.07%,5.693730490647014,0.07%
2018-06-08,5.59,5.752467140333121,2.91%,5.7352040333384515,2.60%,5.7352040333384515,2.60%,5.7352040333384515,2.60%
2018-06-11,5.58,5.650962025229368,1.27%,5.634131660720452,0.97%,5.634131660720452,0.97%,5.634131660720452,0.97%
2018-06-12,5.61,5.639430833093558,0.52%,5.6230875301086565,0.23%,5.6230875301086565,0.23%,5.6230875301086565,0.23%
2018-06-13,5.57,5.669898547810264,1.79%,5.653423061110583,1.50%,5.653423061110583,1.50%,5.653423061110583,1.50%
2018-06-14,5.61,5.631609900127297,0.39%,5.61456338439224,0.08%,5.61456338439224,0.08%,5.61456338439224,0.08%
2018-06-15,5.71,5.67063213545386,0.69%,5.65391745634708,0.98%,5.65391745634708,0.98%,5.65391745634708,0.98%
2018-06-19,5.730000000000001,5.772175337558543,0.74%,5.755017205402762,0.44%,5.755017205402762,0.44%,5.755017205402762,0.44%
2018-06-20,5.7,5.792347798164271,1.62%,5.775140507994871,1.32%,5.775140507994871,1.32%,5.775140507994871,1.32%
2018-06-21,5.68,5.760082592734216,1.41%,5.743589220667535,1.12%,5.743589220667535,1.12%,5.743589220667535,1.12%
2018-06-22,5.66,5.740330732817941,1.42%,5.723754830167834,1.13%,5.723754830167834,1.13%,5.723754830167834,1.13%
2018-06-25,5.54,5.7243013845100945,3.33%,5.706433671146452,3.00%,5.706433671146452,3.00%,5.706433671146452,3.00%
2018-06-26,5.42,5.60010170475755,3.32%,5.58352504797851,3.02%,5.58352504797851,3.02%,5.58352504797851,3.02%
date,ture_value,"l_2-N_[13, 1]_b_245/500",per_b_245/500,"l_2-N_[13, 1]_opt_246/500",per_opt_246/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.739884565463471,0.52%,5.73980285863963,0.52%,5.727886108424921,0.31%,5.727886108424921,0.31%
2018-06-06,5.65,5.749981161248109,1.77%,5.749899233526391,1.77%,5.73795102992203,1.56%,5.73795102992203,1.56%
2018-06-07,5.69,5.68938633558121,0.01%,5.689305710941968,0.01%,5.677544797485164,0.22%,5.677544797485164,0.22%
2018-06-08,5.59,5.730691969024087,2.52%,5.73060825972058,2.52%,5.718410834658954,2.30%,5.718410834658954,2.30%
2018-06-11,5.58,5.629731155460863,0.89%,5.629649509181965,0.89%,5.617749849869323,0.68%,5.617749849869323,0.68%
2018-06-12,5.61,5.618808472375929,0.16%,5.6187290541098545,0.16%,5.607143344697161,0.05%,5.607143344697161,0.05%
2018-06-13,5.57,5.649109709754883,1.42%,5.649029656399213,1.42%,5.637351907324735,1.21%,5.637351907324735,1.21%
2018-06-14,5.61,5.610109775824872,0.00%,5.610027158941709,0.00%,5.597992294709133,0.21%,5.597992294709133,0.21%
2018-06-15,5.71,5.649544948490193,1.06%,5.6494638120155605,1.06%,5.637634341312509,1.27%,5.637634341312509,1.27%
2018-06-19,5.730000000000001,5.750530324784115,0.36%,5.750447073048215,0.36%,5.738312220365776,0.15%,5.738312220365776,0.15%
2018-06-20,5.7,5.7706409298478,1.24%,5.770557443139272,1.24%,5.75838858639234,1.02%,5.75838858639234,1.02%
2018-06-21,5.68,5.739268182622588,1.04%,5.739187973703759,1.04%,5.727482025656254,0.84%,5.727482025656254,0.84%
2018-06-22,5.66,5.71941345496093,1.05%,5.719332874122639,1.05%,5.707575059967262,0.84%,5.707575059967262,0.84%
2018-06-25,5.54,5.701772505283183,2.92%,5.701686068124208,2.92%,5.689107496483952,2.69%,5.689107496483952,2.69%
2018-06-26,5.42,5.57918939026063,2.94%,5.579108940796979,2.94%,5.567381015674234,2.72%,5.567381015674234,2.72%
date,ture_value,"l_2-N_[13, 1]_b_245/1000",per_b_245/1000,"l_2-N_[13, 1]_opt_246/1000",per_opt_246/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739884565463471,0.52%,5.73980285863963,0.52%,5.719678785982507,0.17%,5.719678785982507,0.17%
2018-06-06,5.65,5.749981161248109,1.77%,5.749899233526391,1.77%,5.729723028427518,1.41%,5.729723028427518,1.41%
2018-06-07,5.69,5.68938633558121,0.01%,5.689305710941968,0.01%,5.669442172401191,0.36%,5.669442172401191,0.36%
2018-06-08,5.59,5.730691969024087,2.52%,5.73060825972058,2.52%,5.710025212741253,2.15%,5.710025212741253,2.15%
2018-06-11,5.58,5.629731155460863,0.89%,5.629649509181965,0.89%,5.60956517745951,0.53%,5.60956517745951,0.53%
2018-06-12,5.61,5.618808472375929,0.16%,5.6187290541098545,0.16%,5.599160387977847,0.19%,5.599160387977847,0.19%
2018-06-13,5.57,5.649109709754883,1.42%,5.649029656399213,1.42%,5.629306363877581,1.06%,5.629306363877581,1.06%
2018-06-14,5.61,5.610109775824872,0.00%,5.610027158941709,0.00%,5.589722907375806,0.36%,5.589722907375806,0.36%
2018-06-15,5.71,5.649544948490193,1.06%,5.6494638120155605,1.06%,5.629492511441365,1.41%,5.629492511441365,1.41%
2018-06-19,5.730000000000001,5.750530324784115,0.36%,5.750447073048215,0.36%,5.72996421929492,0.00%,5.72996421929492,0.00%
2018-06-20,5.7,5.7706409298478,1.24%,5.770557443139272,1.24%,5.750017481783779,0.88%,5.750017481783779,0.88%
2018-06-21,5.68,5.739268182622588,1.04%,5.739187973703759,1.04%,5.719409767721167,0.69%,5.719409767721167,0.69%
2018-06-22,5.66,5.71941345496093,1.05%,5.719332874122639,1.05%,5.699470280988773,0.70%,5.699470280988773,0.70%
2018-06-25,5.54,5.701772505283183,2.92%,5.701686068124208,2.92%,5.680481424692505,2.54%,5.680481424692505,2.54%
2018-06-26,5.42,5.57918939026063,2.94%,5.579108940796979,2.94%,5.559310918987862,2.57%,5.559310918987862,2.57%
date,ture_value,"l_2-N_[13, 2]_b_122/200",per_b_122/200,"l_2-N_[13, 2]_opt_122/200",per_opt_122/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.7306380304478735,0.36%,5.7306380304478735,0.36%,5.7242328731358985,0.25%,5.7242328731358985,0.25%
2018-06-06,5.65,5.749896463200767,1.77%,5.749896463200767,1.77%,5.741102274232442,1.61%,5.741102274232442,1.61%
2018-06-07,5.69,5.685460394990792,0.08%,5.685460394990792,0.08%,5.677778246799381,0.21%,5.677778246799381,0.21%
2018-06-08,5.59,5.727524130217853,2.46%,5.727524130217853,2.46%,5.719267242457549,2.31%,5.719267242457549,2.31%
2018-06-11,5.58,5.621754912546713,0.75%,5.621754912546713,0.75%,5.614999831494598,0.63%,5.614999831494598,0.63%
2018-06-12,5.61,5.616883728361507,0.12%,5.616883728361507,0.12%,5.608822331639797,0.02%,5.608822331639797,0.02%
2018-06-13,5.57,5.6452758227637085,1.35%,5.6452758227637085,1.35%,5.637607611179572,1.21%,5.637607611179572,1.21%
2018-06-14,5.61,5.609777659531241,0.00%,5.609777659531241,0.00%,5.600968831187207,0.16%,5.600968831187207,0.16%
2018-06-15,5.71,5.643725632557621,1.16%,5.643725632557621,1.16%,5.636459463609617,1.29%,5.636459463609617,1.29%
2018-06-19,5.730000000000001,5.738042515752887,0.14%,5.738042515752887,0.14%,5.732325610900719,0.04%,5.732325610900719,0.04%
2018-06-20,5.7,5.758130810666715,1.02%,5.758130810666715,1.02%,5.752409876694269,0.92%,5.752409876694269,0.92%
2018-06-21,5.68,5.744345475068547,1.13%,5.744345475068547,1.13%,5.73444787705821,0.96%,5.73444787705821,0.96%
2018-06-22,5.66,5.715218713174737,0.98%,5.715218713174737,0.98%,5.707632749733439,0.84%,5.707632749733439,0.84%
2018-06-25,5.54,5.722149355349511,3.29%,5.722149355349511,3.29%,5.708680247307025,3.04%,5.708680247307025,3.04%
2018-06-26,5.42,5.570594441602983,2.78%,5.570594441602983,2.78%,5.564122790860754,2.66%,5.564122790860754,2.66%
date,ture_value,"l_2-N_[13, 2]_b_122/500",per_b_122/500,"l_2-N_[13, 2]_opt_122/500",per_opt_122/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.7306380304478735,0.36%,5.7306380304478735,0.36%,5.7157740815724525,0.10%,5.7157740815724525,0.10%
2018-06-06,5.65,5.749896463200767,1.77%,5.749896463200767,1.77%,5.729699649545478,1.41%,5.729699649545478,1.41%
2018-06-07,5.69,5.685460394990792,0.08%,5.685460394990792,0.08%,5.667773035862896,0.39%,5.667773035862896,0.39%
2018-06-08,5.59,5.727524130217853,2.46%,5.727524130217853,2.46%,5.708581684594487,2.12%,5.708581684594487,2.12%
2018-06-11,5.58,5.621754912546713,0.75%,5.621754912546713,0.75%,5.6061435533963415,0.47%,5.6061435533963415,0.47%
2018-06-12,5.61,5.616883728361507,0.12%,5.616883728361507,0.12%,5.598346954409465,0.21%,5.598346954409465,0.21%
2018-06-13,5.57,5.6452758227637085,1.35%,5.6452758227637085,1.35%,5.627643271747878,1.03%,5.627643271747878,1.03%
2018-06-14,5.61,5.609777659531241,0.00%,5.609777659531241,0.00%,5.589564454418838,0.36%,5.589564454418838,0.36%
2018-06-15,5.71,5.643725632557621,1.16%,5.643725632557621,1.16%,5.6269794882157536,1.45%,5.6269794882157536,1.45%
2018-06-19,5.730000000000001,5.738042515752887,0.14%,5.738042515752887,0.14%,5.724696498516468,0.09%,5.724696498516468,0.09%
2018-06-20,5.7,5.758130810666715,1.02%,5.758130810666715,1.02%,5.7447597919585744,0.79%,5.7447597919585744,0.79%
2018-06-21,5.68,5.744345475068547,1.13%,5.744345475068547,1.13%,5.721652363184573,0.73%,5.721652363184573,0.73%
2018-06-22,5.66,5.715218713174737,0.98%,5.715218713174737,0.98%,5.697739827926862,0.67%,5.697739827926862,0.67%
2018-06-25,5.54,5.722149355349511,3.29%,5.722149355349511,3.29%,5.690730590907099,2.72%,5.690730590907099,2.72%
2018-06-26,5.42,5.570594441602983,2.78%,5.570594441602983,2.78%,5.555625785671724,2.50%,5.555625785671724,2.50%
date,ture_value,"l_2-N_[13, 2]_b_122/1000",per_b_122/1000,"l_2-N_[13, 2]_opt_122/1000",per_opt_122/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.7306380304478735,0.36%,5.7306380304478735,0.36%,5.711448439806046,0.03%,5.711448439806046,0.03%
2018-06-06,5.65,5.749896463200767,1.77%,5.749896463200767,1.77%,5.724032043097311,1.31%,5.724032043097311,1.31%
2018-06-07,5.69,5.685460394990792,0.08%,5.685460394990792,0.08%,5.662754012387054,0.48%,5.662754012387054,0.48%
2018-06-08,5.59,5.727524130217853,2.46%,5.727524130217853,2.46%,5.703268450540434,2.03%,5.703268450540434,2.03%
2018-06-11,5.58,5.621754912546713,0.75%,5.621754912546713,0.75%,5.601657178728077,0.39%,5.601657178728077,0.39%
2018-06-12,5.61,5.616883728361507,0.12%,5.616883728361507,0.12%,5.593115676332117,0.30%,5.593115676332117,0.30%
2018-06-13,5.57,5.6452758227637085,1.35%,5.6452758227637085,1.35%,5.622654674883557,0.95%,5.622654674883557,0.95%
2018-06-14,5.61,5.609777659531241,0.00%,5.609777659531241,0.00%,5.583912257592814,0.47%,5.583912257592814,0.47%
