date,ture_value,l_1-N_[2]_b_105/200,per_b_105/200,l_1-N_[2]_opt_199/200,per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-19,8.62,8.645710893885818,0.30%,8.644219148949398,0.28%,8.644219148949398,0.28%,8.644219148949398,0.28%
2018-06-20,8.4,8.63650311004716,2.82%,8.634918286006483,2.80%,8.634918286006483,2.80%,8.634918286006483,2.80%
2018-06-21,8.62,8.442769756065385,2.06%,8.438340400110112,2.11%,8.438340400110112,2.11%,8.438340400110112,2.11%
2018-06-22,8.96,8.644532053728195,3.52%,8.642041274997103,3.55%,8.642041274997103,3.55%,8.642041274997103,3.55%
2018-06-25,8.84,8.978126211695109,1.56%,8.97638461555271,1.54%,8.97638461555271,1.54%,8.97638461555271,1.54%
2018-06-26,8.83,8.867564561268752,0.43%,8.864750885210157,0.39%,8.864750885210157,0.39%,8.864750885210157,0.39%
date,ture_value,l_1-N_[3]_b_84/200,per_b_84/200,l_1-N_[3]_opt_87/200,per_opt_87/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,8.17,8.217182465618842,0.58%,8.216185117715991,0.57%,8.19730845627311,0.33%,8.19730845627311,0.33%
2018-06-06,8.24,8.236766369619478,0.04%,8.23562026892966,0.05%,8.213810547384048,0.32%,8.213810547384048,0.32%
2018-06-07,8.2,8.299684160204574,1.22%,8.298644224733756,1.20%,8.278950395435746,0.96%,8.278950395435746,0.96%
2018-06-08,8.17,8.2537200556438,1.02%,8.252780812611856,1.01%,8.235021268691378,0.80%,8.235021268691378,0.80%
2018-06-11,8.24,8.241353828074423,0.02%,8.24013744250045,0.00%,8.216943578079771,0.28%,8.216943578079771,0.28%
2018-06-12,8.71,8.29914782709379,4.72%,8.298114569385607,4.73%,8.278560823137497,4.95%,8.278560823137497,4.95%
2018-06-13,8.67,8.830855360234832,1.86%,8.828963615763591,1.83%,8.79212817865062,1.41%,8.79212817865062,1.41%
2018-06-14,8.62,8.71448594194285,1.10%,8.713689731374693,1.09%,8.69874700771992,0.91%,8.69874700771992,0.91%
2018-06-15,8.63,8.678971490622041,0.57%,8.677961762116228,0.56%,8.658740759526268,0.33%,8.658740759526268,0.33%
2018-06-19,8.62,8.704989224856853,0.99%,8.70369386760384,0.97%,8.679092205354879,0.69%,8.679092205354879,0.69%
2018-06-20,8.4,8.718143824548704,3.79%,8.716530853853138,3.77%,8.685463576960519,3.40%,8.685463576960519,3.40%
2018-06-21,8.62,8.445209331048789,2.03%,8.44440514152511,2.04%,8.429287902918015,2.21%,8.429287902918015,2.21%
2018-06-22,8.96,8.698766928280044,2.92%,8.697447107379208,2.93%,8.67213619817786,3.21%,8.67213619817786,3.21%
2018-06-25,8.84,9.02560004960185,2.10%,9.02444607392746,2.09%,9.002651229522723,1.84%,9.002651229522723,1.84%
2018-06-26,8.83,8.900522883677304,0.80%,8.89947396416725,0.79%,8.879585254810404,0.56%,8.879585254810404,0.56%
date,ture_value,l_1-N_[3]_b_405/500,per_b_405/500,l_1-N_[3]_opt_499/500,per_opt_499/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,8.17,8.186557440390422,0.20%,8.184102301508073,0.17%,8.184102301508073,0.17%,8.184102301508073,0.17%
2018-06-06,8.24,8.201266424753856,0.47%,8.198385413799906,0.51%,8.198385413799906,0.51%,8.198385413799906,0.51%
2018-06-07,8.2,8.267722756359783,0.83%,8.265157317974955,0.79%,8.265157317974955,0.79%,8.265157317974955,0.79%
2018-06-08,8.17,8.224923575964901,0.67%,8.222619736837917,0.64%,8.222619736837917,0.64%,8.222619736837917,0.64%
2018-06-11,8.24,8.203554138833,0.44%,8.200472387748045,0.48%,8.200472387748045,0.48%,8.200472387748045,0.48%
2018-06-12,8.71,8.26742751764553,5.08%,8.26488560920923,5.11%,8.26488560920923,5.11%,8.26488560920923,5.11%
2018-06-13,8.67,8.769994419744963,1.15%,8.764772396237142,1.09%,8.764772396237142,1.09%,8.764772396237142,1.09%
2018-06-14,8.62,8.690364267136408,0.82%,8.688466287887442,0.79%,8.688466287887442,0.79%,8.688466287887442,0.79%
2018-06-15,8.63,8.647675975793987,0.20%,8.645132857710434,0.18%,8.645132857710434,0.18%,8.645132857710434,0.18%
2018-06-19,8.62,8.66499573951429,0.52%,8.661765954080272,0.48%,8.661765954080272,0.48%,8.661765954080272,0.48%
2018-06-20,8.4,8.667185835263433,3.18%,8.662930479344588,3.13%,8.662930479344588,3.13%,8.662930479344588,3.13%
2018-06-21,8.62,8.420781979981015,2.31%,8.418852824315124,2.33%,8.418852824315124,2.33%,8.418852824315124,2.33%
2018-06-22,8.96,8.657367883626774,3.38%,8.653946854295736,3.42%,8.653946854295736,3.42%,8.653946854295736,3.42%
2018-06-25,8.84,8.9902880681223,1.70%,8.987471702187904,1.67%,8.987471702187904,1.67%,8.987471702187904,1.67%
2018-06-26,8.83,8.868219117137594,0.43%,8.86561809668745,0.40%,8.86561809668745,0.40%,8.86561809668745,0.40%
date,ture_value,l_1-N_[3]_b_405/1000,per_b_405/1000,l_1-N_[3]_opt_999/1000,per_opt_999/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,8.17,8.186557440390422,0.20%,8.177676099323952,0.09%,8.177676099323952,0.09%,8.177676099323952,0.09%
2018-06-06,8.24,8.201266424753856,0.47%,8.190806134363301,0.60%,8.190806134363301,0.60%,8.190806134363301,0.60%
2018-06-07,8.2,8.267722756359783,0.83%,8.258438962350063,0.71%,8.258438962350063,0.71%,8.258438962350063,0.71%
2018-06-08,8.17,8.224923575964901,0.67%,8.216594088373332,0.57%,8.216594088373332,0.57%,8.216594088373332,0.57%
2018-06-11,8.24,8.203554138833,0.44%,8.192349814561762,0.58%,8.192349814561762,0.58%,8.192349814561762,0.58%
2018-06-12,8.71,8.26742751764553,5.08%,8.258233534365793,5.19%,8.258233534365793,5.19%,8.258233534365793,5.19%
2018-06-13,8.67,8.769994419744963,1.15%,8.75068892429425,0.93%,8.75068892429425,0.93%,8.75068892429425,0.93%
2018-06-14,8.62,8.690364267136408,0.82%,8.683535087026893,0.74%,8.683535087026893,0.74%,8.683535087026893,0.74%
2018-06-15,8.63,8.647675975793987,0.20%,8.638436592265034,0.10%,8.638436592265034,0.10%,8.638436592265034,0.10%
2018-06-19,8.62,8.66499573951429,0.52%,8.653289079953593,0.39%,8.653289079953593,0.39%,8.653289079953593,0.39%
2018-06-20,8.4,8.667185835263433,3.18%,8.651596982090155,3.00%,8.651596982090155,3.00%,8.651596982090155,3.00%
2018-06-21,8.62,8.420781979981015,2.31%,8.413833337536953,2.39%,8.413833337536953,2.39%,8.413833337536953,2.39%
2018-06-22,8.96,8.657367883626774,3.38%,8.644876283550973,3.52%,8.644876283550973,3.52%,8.644876283550973,3.52%
2018-06-25,8.84,8.9902880681223,1.70%,8.98011657936529,1.59%,8.98011657936529,1.59%,8.98011657936529,1.59%
2018-06-26,8.83,8.868219117137594,0.43%,8.85879683355669,0.33%,8.85879683355669,0.33%,8.85879683355669,0.33%
date,ture_value,l_1-N_[4]_b_62/200,per_b_62/200,l_1-N_[4]_opt_62/200,per_opt_62/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,8.17,8.227357525622212,0.70%,8.227357525622212,0.70%,8.199666484464391,0.36%,8.199666484464391,0.36%
2018-06-06,8.24,8.222051888633882,0.22%,8.222051888633882,0.22%,8.200546502089653,0.48%,8.200546502089653,0.48%
2018-06-07,8.2,8.29970527360421,1.22%,8.29970527360421,1.22%,8.275509973471015,0.92%,8.275509973471015,0.92%
2018-06-08,8.17,8.268713308672517,1.21%,8.268713308672517,1.21%,8.23996716911919,0.86%,8.23996716911919,0.86%
2018-06-11,8.24,8.222861214502085,0.21%,8.222861214502085,0.21%,8.201014345893038,0.47%,8.201014345893038,0.47%
2018-06-12,8.71,8.298132284550462,4.73%,8.298132284550462,4.73%,8.274814342741942,5.00%,8.274814342741942,5.00%
2018-06-13,8.67,8.748748878863315,0.91%,8.748748878863315,0.91%,8.73291779644654,0.73%,8.73291779644654,0.73%
2018-06-14,8.62,8.76538980666219,1.69%,8.76538980666219,1.69%,8.727656494826824,1.25%,8.727656494826824,1.25%
2018-06-15,8.63,8.721949713747879,1.07%,8.721949713747879,1.07%,8.675935636039794,0.53%,8.675935636039794,0.53%
2018-06-19,8.62,8.681201004287812,0.71%,8.681201004287812,0.71%,8.661246143230406,0.48%,8.661246143230406,0.48%
2018-06-20,8.4,8.663480056115693,3.14%,8.663480056115693,3.14%,8.646066345712017,2.93%,8.646066345712017,2.93%
2018-06-21,8.62,8.4952379286276,1.45%,8.4952379286276,1.45%,8.456956491282119,1.89%,8.456956491282119,1.89%
2018-06-22,8.96,8.69591833910627,2.95%,8.69591833910627,2.95%,8.662562938825008,3.32%,8.662562938825008,3.32%
2018-06-25,8.84,9.018405418644218,2.02%,9.018405418644218,2.02%,8.99596030031425,1.76%,8.99596030031425,1.76%
2018-06-26,8.83,8.915681093399975,0.97%,8.915681093399975,0.97%,8.883628261822858,0.61%,8.883628261822858,0.61%
date,ture_value,l_1-N_[4]_b_283/500,per_b_283/500,l_1-N_[4]_opt_499/500,per_opt_499/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,8.17,8.194081355502394,0.29%,8.187006980039985,0.21%,8.187006980039985,0.21%,8.187006980039985,0.21%
2018-06-06,8.24,8.196214547267731,0.53%,8.190725318955796,0.60%,8.190725318955796,0.60%,8.190725318955796,0.60%
2018-06-07,8.2,8.270590825696058,0.86%,8.264331597333928,0.78%,8.264331597333928,0.78%,8.264331597333928,0.78%
2018-06-08,8.17,8.234226779387328,0.79%,8.226992875921805,0.70%,8.226992875921805,0.70%,8.226992875921805,0.70%
2018-06-11,8.24,8.19661335023057,0.53%,8.19103657231812,0.59%,8.19103657231812,0.59%,8.19103657231812,0.59%
2018-06-12,8.71,8.270049079686144,5.05%,8.26396985039797,5.12%,8.26396985039797,5.12%,8.26396985039797,5.12%
2018-06-13,8.67,8.729688285318437,0.69%,8.725561314723178,0.64%,8.725561314723178,0.64%,8.725561314723178,0.64%
2018-06-14,8.62,8.719942452082948,1.16%,8.710111382905973,1.05%,8.710111382905973,1.05%,8.710111382905973,1.05%
2018-06-15,8.63,8.66710085397398,0.43%,8.656184424047009,0.30%,8.656184424047009,0.30%,8.656184424047009,0.30%
2018-06-19,8.62,8.657111601183354,0.43%,8.651799901246948,0.37%,8.651799901246948,0.37%,8.651799901246948,0.37%
2018-06-20,8.4,8.642486915061415,2.89%,8.637898632711243,2.83%,8.637898632711243,2.83%,8.637898632711243,2.83%
2018-06-21,8.62,8.44917891858387,1.98%,8.439300619234455,2.10%,8.439300619234455,2.10%,8.439300619234455,2.10%
2018-06-22,8.96,8.656047366089389,3.39%,8.647916086308532,3.48%,8.647916086308532,3.48%,8.647916086308532,3.48%
2018-06-25,8.84,8.991280423372285,1.71%,8.985248766910232,1.64%,8.985248766910232,1.64%,8.985248766910232,1.64%
2018-06-26,8.83,8.877260688996966,0.54%,8.869254246137393,0.44%,8.869254246137393,0.44%,8.869254246137393,0.44%
date,ture_value,l_1-N_[4]_b_283/1000,per_b_283/1000,l_1-N_[4]_opt_999/1000,per_opt_999/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,8.17,8.194081355502394,0.29%,8.180870365170655,0.13%,8.180870365170655,0.13%,8.180870365170655,0.13%
2018-06-06,8.24,8.196214547267731,0.53%,8.18595158198555,0.66%,8.18595158198555,0.66%,8.18595158198555,0.66%
2018-06-07,8.2,8.270590825696058,0.86%,8.258865453805882,0.72%,8.258865453805882,0.72%,8.258865453805882,0.72%
2018-06-08,8.17,8.234226779387328,0.79%,8.220759425597594,0.62%,8.220759425597594,0.62%,8.220759425597594,0.62%
2018-06-11,8.24,8.19661335023057,0.53%,8.186186702558226,0.65%,8.186186702558226,0.65%,8.186186702558226,0.65%
2018-06-12,8.71,8.270049079686144,5.05%,8.258643775438744,5.18%,8.258643775438744,5.18%,8.258643775438744,5.18%
2018-06-13,8.67,8.729688285318437,0.69%,8.721917242776277,0.60%,8.721917242776277,0.60%,8.721917242776277,0.60%
2018-06-14,8.62,8.719942452082948,1.16%,8.701532838846092,0.95%,8.701532838846092,0.95%,8.701532838846092,0.95%
2018-06-15,8.63,8.66710085397398,0.43%,8.646995310253207,0.20%,8.646995310253207,0.20%,8.646995310253207,0.20%
2018-06-19,8.62,8.657111601183354,0.43%,8.64710630162718,0.31%,8.64710630162718,0.31%,8.64710630162718,0.31%
2018-06-20,8.4,8.642486915061415,2.89%,8.633838316510646,2.78%,8.633838316510646,2.78%,8.633838316510646,2.78%
2018-06-21,8.62,8.44917891858387,1.98%,8.430720635469278,2.20%,8.430720635469278,2.20%,8.430720635469278,2.20%
2018-06-22,8.96,8.656047366089389,3.39%,8.64097035957456,3.56%,8.64097035957456,3.56%,8.64097035957456,3.56%
2018-06-25,8.84,8.991280423372285,1.71%,8.979897028750031,1.58%,8.979897028750031,1.58%,8.979897028750031,1.58%
2018-06-26,8.83,8.877260688996966,0.54%,8.862367125154423,0.37%,8.862367125154423,0.37%,8.862367125154423,0.37%
date,ture_value,l_1-N_[5]_b_189/200,per_b_189/200,l_1-N_[5]_opt_199/200,per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,8.17,8.198142896088166,0.34%,8.197246888189694,0.33%,8.197246888189694,0.33%,8.197246888189694,0.33%
2018-06-06,8.24,8.206252052736874,0.41%,8.205373254486418,0.42%,8.205373254486418,0.42%,8.205373254486418,0.42%
2018-06-07,8.2,8.27726821205319,0.94%,8.276389132192747,0.93%,8.276389132192747,0.93%,8.276389132192747,0.93%
2018-06-08,8.17,8.243559984105204,0.90%,8.24255223427476,0.89%,8.24255223427476,0.89%,8.24255223427476,0.89%
2018-06-11,8.24,8.205012001289084,0.42%,8.204155444186185,0.44%,8.204155444186185,0.44%,8.204155444186185,0.44%
2018-06-12,8.71,8.275739148523442,4.99%,8.274896679826927,5.00%,8.274896679826927,5.00%,8.274896679826927,5.00%
2018-06-13,8.67,8.75601101817286,0.99%,8.754866719706293,0.98%,8.754866719706293,0.98%,8.754866719706293,0.98%
2018-06-14,8.62,8.719950013131655,1.16%,8.71884978646571,1.15%,8.71884978646571,1.15%,8.71884978646571,1.15%
2018-06-15,8.63,8.700854084589286,0.82%,8.698958870639961,0.80%,8.698958870639961,0.80%,8.698958870639961,0.80%
2018-06-19,8.62,8.660706342426552,0.47%,8.659968412293479,0.46%,8.659968412293479,0.46%,8.659968412293479,0.46%
2018-06-20,8.4,8.658749857363944,3.08%,8.6577917776981,3.07%,8.6577917776981,3.07%,8.6577917776981,3.07%
2018-06-21,8.62,8.446075545307204,2.02%,8.445050315553202,2.03%,8.445050315553202,2.03%,8.445050315553202,2.03%
2018-06-22,8.96,8.672196195717895,3.21%,8.670905635064882,3.23%,8.670905635064882,3.23%,8.670905635064882,3.23%
2018-06-25,8.84,8.993332352773802,1.73%,8.992540272303986,1.73%,8.992540272303986,1.73%,8.992540272303986,1.73%
2018-06-26,8.83,8.890469669979103,0.68%,8.889292729592027,0.67%,8.889292729592027,0.67%,8.889292729592027,0.67%
date,ture_value,l_1-N_[5]_b_189/500,per_b_189/500,l_1-N_[5]_opt_499/500,per_opt_499/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,8.17,8.198142896088166,0.34%,8.184785386271114,0.18%,8.184785386271114,0.18%,8.184785386271114,0.18%
2018-06-06,8.24,8.206252052736874,0.41%,8.193206749455054,0.57%,8.193206749455054,0.57%,8.193206749455054,0.57%
2018-06-07,8.2,8.27726821205319,0.94%,8.264168190646549,0.78%,8.264168190646549,0.78%,8.264168190646549,0.78%
2018-06-08,8.17,8.243559984105204,0.90%,8.228492280799188,0.72%,8.228492280799188,0.72%,8.228492280799188,0.72%
2018-06-11,8.24,8.205012001289084,0.42%,8.192318940271559,0.58%,8.192318940271559,0.58%,8.192318940271559,0.58%
2018-06-12,8.71,8.275739148523442,4.99%,8.263187322178755,5.13%,8.263187322178755,5.13%,8.263187322178755,5.13%
2018-06-13,8.67,8.75601101817286,0.99%,8.739025092062993,0.80%,8.739025092062993,0.80%,8.739025092062993,0.80%
2018-06-14,8.62,8.719950013131655,1.16%,8.703399972820119,0.97%,8.703399972820119,0.97%,8.703399972820119,0.97%
2018-06-15,8.63,8.700854084589286,0.82%,8.672412619670766,0.49%,8.672412619670766,0.49%,8.672412619670766,0.49%
2018-06-19,8.62,8.660706342426552,0.47%,8.649762945396098,0.35%,8.649762945396098,0.35%,8.649762945396098,0.35%
2018-06-20,8.4,8.658749857363944,3.08%,8.644546773821348,2.91%,8.644546773821348,2.91%,8.644546773821348,2.91%
2018-06-21,8.62,8.446075545307204,2.02%,8.430675867923307,2.20%,8.430675867923307,2.20%,8.430675867923307,2.20%
2018-06-22,8.96,8.672196195717895,3.21%,8.65303595765458,3.43%,8.65303595765458,3.43%,8.65303595765458,3.43%
2018-06-25,8.84,8.993332352773802,1.73%,8.981561995732259,1.60%,8.981561995732259,1.60%,8.981561995732259,1.60%
2018-06-26,8.83,8.890469669979103,0.68%,8.872871621776497,0.49%,8.872871621776497,0.49%,8.872871621776497,0.49%
date,ture_value,l_1-N_[5]_b_189/1000,per_b_189/1000,l_1-N_[5]_opt_999/1000,per_opt_999/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,8.17,8.198142896088166,0.34%,8.178748805464778,0.11%,8.178748805464778,0.11%,8.178748805464778,0.11%
2018-06-06,8.24,8.206252052736874,0.41%,8.18734977832818,0.64%,8.18734977832818,0.64%,8.18734977832818,0.64%
2018-06-07,8.2,8.27726821205319,0.94%,8.258248282892032,0.71%,8.258248282892032,0.71%,8.258248282892032,0.71%
2018-06-08,8.17,8.243559984105204,0.90%,8.221650236337842,0.63%,8.221650236337842,0.63%,8.221650236337842,0.63%
2018-06-11,8.24,8.205012001289084,0.42%,8.186637601352341,0.65%,8.186637601352341,0.65%,8.186637601352341,0.65%
2018-06-12,8.71,8.275739148523442,4.99%,8.257516519224598,5.19%,8.257516519224598,5.19%,8.257516519224598,5.19%
2018-06-13,8.67,8.75601101817286,0.99%,8.73136536227771,0.71%,8.73136536227771,0.71%,8.73136536227771,0.71%
2018-06-14,8.62,8.719950013131655,1.16%,8.695815894066936,0.88%,8.695815894066936,0.88%,8.695815894066936,0.88%
2018-06-15,8.63,8.700854084589286,0.82%,8.659406622452401,0.34%,8.659406622452401,0.34%,8.659406622452401,0.34%
2018-06-19,8.62,8.660706342426552,0.47%,8.644857333997239,0.29%,8.644857333997239,0.29%,8.644857333997239,0.29%
2018-06-20,8.4,8.658749857363944,3.08%,8.638168487984778,2.84%,8.638168487984778,2.84%,8.638168487984778,2.84%
2018-06-21,8.62,8.446075545307204,2.02%,8.42363574720129,2.28%,8.42363574720129,2.28%,8.42363574720129,2.28%
2018-06-22,8.96,8.672196195717895,3.21%,8.644429194848467,3.52%,8.644429194848467,3.52%,8.644429194848467,3.52%
2018-06-25,8.84,8.993332352773802,1.73%,8.976268904041158,1.54%,8.976268904041158,1.54%,8.976268904041158,1.54%
2018-06-26,8.83,8.890469669979103,0.68%,8.864874854543917,0.39%,8.864874854543917,0.39%,8.864874854543917,0.39%
date,ture_value,l_1-N_[6]_b_64/200,per_b_64/200,l_1-N_[6]_opt_64/200,per_opt_64/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,8.17,8.212621823523687,0.52%,8.212621823523687,0.52%,8.190898760329038,0.26%,8.190898760329038,0.26%
2018-06-06,8.24,8.232230642329387,0.09%,8.232230642329387,0.09%,8.206681190951617,0.40%,8.206681190951617,0.40%
2018-06-07,8.2,8.293920081061113,1.15%,8.293920081061113,1.15%,8.27146548994539,0.87%,8.27146548994539,0.87%
2018-06-08,8.17,8.252375219443445,1.01%,8.252375219443445,1.01%,8.230892378718629,0.75%,8.230892378718629,0.75%
2018-06-11,8.24,8.2334767749073,0.08%,8.2334767749073,0.08%,8.207547716973442,0.39%,8.207547716973442,0.39%
2018-06-12,8.71,8.292717786880448,4.79%,8.292717786880448,4.79%,8.270855623614183,5.04%,8.270855623614183,5.04%
2018-06-13,8.67,8.822986142392638,1.76%,8.822986142392638,1.76%,8.773800954900072,1.20%,8.773800954900072,1.20%
2018-06-14,8.62,8.719789557002182,1.16%,8.719789557002182,1.16%,8.698564873000558,0.91%,8.698564873000558,0.91%
2018-06-15,8.63,8.70261576316277,0.84%,8.70261576316277,0.84%,8.669758707868773,0.46%,8.669758707868773,0.46%
2018-06-19,8.62,8.686682401014794,0.77%,8.686682401014794,0.77%,8.66395571506729,0.51%,8.66395571506729,0.51%
2018-06-20,8.4,8.701744193147723,3.59%,8.701744193147723,3.59%,8.666842567360858,3.18%,8.666842567360858,3.18%
2018-06-21,8.62,8.445403869259032,2.03%,8.445403869259032,2.03%,8.426320131030813,2.25%,8.426320131030813,2.25%
2018-06-22,8.96,8.708801286931145,2.80%,8.708801286931145,2.80%,8.672647167181527,3.21%,8.672647167181527,3.21%
2018-06-25,8.84,9.014972407603093,1.98%,9.014972407603093,1.98%,8.992280534646865,1.72%,8.992280534646865,1.72%
2018-06-26,8.83,8.901407093074766,0.81%,8.901407093074766,0.81%,8.875912298798257,0.52%,8.875912298798257,0.52%
date,ture_value,l_1-N_[6]_b_226/500,per_b_226/500,l_1-N_[6]_opt_499/500,per_opt_499/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,8.17,8.189157557341119,0.23%,8.180566674124588,0.13%,8.180566674124588,0.13%,8.180566674124588,0.13%
2018-06-06,8.24,8.204622944695766,0.43%,8.194434280733969,0.55%,8.194434280733969,0.55%,8.194434280733969,0.55%
2018-06-07,8.2,8.26967179835103,0.85%,8.260839291982476,0.74%,8.260839291982476,0.74%,8.260839291982476,0.74%
2018-06-08,8.17,8.229165964738936,0.72%,8.220635681558322,0.62%,8.220635681558322,0.62%,8.220635681558322,0.62%
